# 17b4de0d-c737-4d0b-b937-32bd2ef0c95b
# 603fd3987364b09f9aacb70d1ed12c268e24dd56
# s_m; x_m; y_m; psi_rad; kappa_radpm; vx_mps; ax_mps2
223.7543056; -47.0454608; 25.8874510; -2.7374240; 0.0558850; 6.7747039; 0.9387850
223.9542648; -46.9658099; 25.7040372; -2.7264319; 0.0540560; 6.8023562; 0.9795397
224.1542239; -46.8841829; 25.5214991; -2.7158053; 0.0522326; 6.8310897; 1.0196185
224.3541831; -46.8006536; 25.3398229; -2.7055427; 0.0504138; 6.8608710; 1.0591932
224.5541423; -46.7152955; 25.1589945; -2.6956438; 0.0485946; 6.8916719; 1.0986057
224.7541014; -46.6281889; 24.9790134; -2.6861086; 0.0467812; 6.9234741; 1.1376642
224.9540606; -46.5393961; 24.7998418; -2.6769355; 0.0449636; 6.9562538; 1.1769487
225.1540198; -46.4490002; 24.6214844; -2.6681263; 0.0431481; 6.9900036; 1.2162410
225.3539789; -46.3570689; 24.4439135; -2.6596797; 0.0413363; 7.0247097; 1.2555567
225.5539381; -46.2636695; 24.2671019; -2.6515949; 0.0395258; 7.0603589; 1.2950950
225.7538973; -46.1688830; 24.0910478; -2.6438725; 0.0377178; 7.0969430; 1.3348787
225.9538564; -46.0727620; 23.9156961; -2.6365131; 0.0358846; 7.1344546; 1.3764017
226.1538156; -45.9753911; 23.7410491; -2.6295213; 0.0340486; 7.1729276; 1.4185782
226.3537747; -45.8768349; 23.5670719; -2.6228947; 0.0322640; 7.2123648; 1.4586661
226.5537339; -45.7771541; 23.3937271; -2.6166136; 0.0305585; 7.2526928; 1.4952969
226.7536931; -45.6764207; 23.2210027; -2.6106741; 0.0288502; 7.2938021; 1.5329046
226.9536522; -45.5746808; 23.0488637; -2.6048912; 0.0292418; 7.3357062; 1.4583774
227.1536114; -45.4719355; 22.8773216; -2.5989765; 0.0299177; 7.3753521; 1.3706437
227.3535706; -45.3681652; 22.7063970; -2.5929064; 0.0311260; 7.4124195; 1.2560806
227.5535297; -45.2633314; 22.5361232; -2.5864746; 0.0332056; 7.4462268; 1.0960967
227.7534889; -45.1573681; 22.3665472; -2.5796267; 0.0352879; 7.4756031; 0.9398902
227.9534481; -45.0502113; 22.1977235; -2.5723638; 0.0373528; 7.5007014; 0.7888276
228.1534072; -44.9417972; 22.0297060; -2.5646884; 0.0394183; 7.5217012; 0.6420634
228.3533664; -44.8320620; 21.8625481; -2.5565994; 0.0414903; 7.5387506; 0.4994530
228.5533256; -44.7209432; 21.6963054; -2.5480949; 0.0435728; 7.5519866; 0.3609537
228.7532847; -44.6083824; 21.5310404; -2.5391737; 0.0456589; 7.5615378; 0.2271225
228.9532439; -44.4943143; 21.3668053; -2.5298358; 0.0477369; 7.5675415; 0.0987747
229.1532031; -44.3786859; 21.2036697; -2.5200823; 0.0498194; 7.5701510; -0.0247117
229.3531622; -44.2614380; 21.0416939; -2.5099120; 0.0519024; 7.5694982; -0.1430038
229.5531214; -44.1425135; 20.8809411; -2.4993253; 0.0539862; 7.5657196; -0.2560392
229.7530806; -44.0218654; 20.7214877; -2.4883215; 0.0560773; 7.5589496; -0.3641342
229.9530397; -43.8994304; 20.5633886; -2.4768993; 0.0581660; 7.5493109; -0.4666709
230.1529989; -43.7751693; 20.4067300; -2.4650589; 0.0602640; 7.5369400; -0.5642945
230.3529580; -43.6490294; 20.2515800; -2.4527984; 0.0623648; 7.5219540; -0.6566132
230.5529172; -43.5209608; 20.0980105; -2.4401175; 0.0644692; 7.5044787; -0.7436704
230.7528764; -43.3909318; 19.9461148; -2.4270154; 0.0665859; 7.4846372; -0.8259687
230.9528355; -43.2588804; 19.7959506; -2.4134889; 0.0687017; 7.4625380; -0.9027667
231.1527947; -43.1247863; 19.6476232; -2.3995387; 0.0708326; 7.4383090; -0.9750285
231.3527539; -42.9886048; 19.5012098; -2.3851612; 0.0729710; 7.4120516; -1.0423359
231.5527130; -42.8502952; 19.3567925; -2.3703551; 0.0751182; 7.3838784; -1.2199705
231.7526722; -42.7098458; 19.2144830; -2.3551192; 0.0772845; 7.3507667; -1.3866066
231.9526314; -42.5671960; 19.0743429; -2.3394479; 0.0794524; 7.3129503; -1.3177802
232.1525905; -42.4223495; 18.9364981; -2.3233422; 0.0816435; 7.2768288; -1.2671591
232.3525497; -42.2752720; 18.8010363; -2.3067965; 0.0838472; 7.2419250; -1.2550322
232.5525089; -42.1259348; 18.6680511; -2.2898084; 0.0860656; 7.2071885; -1.2430213
232.7524680; -41.9743515; 18.5376730; -2.2723760; 0.0883122; 7.1726187; -1.2311255
232.9524272; -41.8204632; 18.4099700; -2.2544911; 0.0905612; 7.1382148; -1.2193434
233.1523864; -41.6643046; 18.2850881; -2.2361553; 0.0928434; 7.1039758; -1.2076741
233.3523455; -41.5058546; 18.1631267; -2.2173603; 0.0951494; 7.0699011; -1.1961165
233.5523047; -41.3451005; 18.0441929; -2.1981004; 0.0974852; 7.0359898; -1.1846695
233.7522638; -41.1820854; 17.9284341; -2.1783725; 0.0998601; 7.0022412; -1.1733321
233.9522230; -41.0167571; 17.8159300; -2.1581617; 0.1022775; 6.9686544; -1.1621031
234.1521822; -40.8491844; 17.7068449; -2.1374650; 0.1047447; 6.9352288; -1.1509816
234.3521413; -40.6793633; 17.6012929; -2.1162704; 0.1072601; 6.9019634; -1.1399666
234.5521005; -40.5073034; 17.4993991; -2.0945644; 0.1098405; 6.8688577; -1.1290570
234.7520597; -40.3330780; 17.4013260; -2.0723408; 0.1124739; 6.8359107; -1.1182517
234.9520188; -40.1566520; 17.3071753; -2.0495777; 0.1151939; 6.8031218; -1.1075499
235.1519780; -39.9781287; 17.2171257; -2.0262664; 0.1179840; 6.7704901; -1.0969505
